,product_id,category,range_type,brand,brand_tier,width_inches,height_inches,depth_inches,burners,finish,features,price,rating
21076,RNG-02537,range,dual fuel,Thermador,luxury,36,37,28,4,Black Stainless,"['Steam Clean', 'Self Clean', 'Air Fry', 'Griddle', 'Smart enabled', 'Convection']",12860,4.6
21077,RNG-84271,range,electric,Frigidaire,budget,30,35,29,5,Black,"['Smart enabled', 'Steam Clean']",1500,4.4
21078,RNG-83640,range,dual fuel,Monogram,luxury,36,36,30,6,White,"['Griddle', 'Air Fry', 'WiFi', 'Smart enabled']",15100,4.2
21079,RNG-11885,range,electric,GE,mainstream,30,38,25,5,Black,"['Steam Clean', 'Convection']",1650,3.9
21080,RNG-63141,range,induction,Fisher & Paykel,luxury,36,40,30,5,Black Stainless,"['Steam Clean', 'Smart enabled', 'WiFi', 'Griddle']",9770,3.9
21081,RNG-46068,range,gas,Wolf,luxury,30,38,25,6,Black Stainless,"['Convection', 'Steam Clean', 'Smart enabled', 'Air Fry', 'Self Clean', 'Griddle']",5360,4.1
21082,RNG-42341,range,gas,Frigidaire,budget,24,36,26,5,Stainless Steel,['Smart enabled'],1510,4.4
21083,RNG-55873,range,induction,Bosch,premium,30,38,31,5,Stainless Steel,"['Griddle', 'Steam Clean', 'Self Clean', 'Smart enabled']",5100,4.2
21084,RNG-69404,range,electric,LG,mainstream,30,35,31,5,Stainless Steel,"['Smart enabled', 'Air Fry']",1860,4.3
21085,RNG-50790,range,induction,Fisher & Paykel,luxury,36,44,27,4,Black Stainless,"['Self Clean', 'WiFi', 'Griddle', 'Steam Clean', 'Smart enabled', 'Convection']",10050,4.1
21086,RNG-23533,range,electric,LG,mainstream,30,37,30,6,Black,"['Smart enabled', 'Steam Clean', 'Convection']",1990,3.9
21087,RNG-16064,range,electric,Samsung,mainstream,30,36,29,5,White,"['Smart enabled', 'Convection', 'Steam Clean']",1700,4.1
21088,RNG-46596,range,dual fuel,Thermador,luxury,48,40,26,5,Black Stainless,"['Convection', 'Smart enabled', 'Air Fry', 'WiFi']",18110,4.4
21089,RNG-54326,range,electric,GE,mainstream,30,36,31,6,Stainless Steel,"['Convection', 'Steam Clean']",1850,3.8
21090,RNG-01408,range,gas,Frigidaire,budget,30,37,26,4,Stainless Steel,"['Smart enabled', 'Self Clean']",1770,3.6
21091,RNG-08990,range,induction,Bosch,premium,36,36,26,4,Black,"['Griddle', 'Self Clean', 'Steam Clean', 'Convection', 'Smart enabled']",5750,4.8
21092,RNG-29651,range,electric,Frigidaire,budget,30,36,27,6,White,"['Self Clean', 'Convection', 'Griddle']",1630,4.4
21093,RNG-32593,range,induction,Cafe,premium,36,42,25,6,Black,"['Convection', 'Self Clean']",6680,4.2
21094,RNG-88037,range,induction,Fisher & Paykel,luxury,48,39,30,4,Black Stainless,"['Air Fry', 'WiFi', 'Steam Clean', 'Self Clean', 'Convection', 'Smart enabled']",13850,4.3
21095,RNG-04555,range,gas,KitchenAid,premium,30,37,29,6,Black,"['Convection', 'WiFi', 'Self Clean', 'Smart enabled']",3300,3.9
21096,RNG-50156,range,induction,Miele,luxury,30,37,31,5,Black Stainless,"['Convection', 'Griddle', 'Self Clean', 'Smart enabled', 'WiFi', 'Air Fry']",8500,3.9
21097,RNG-47246,range,dual fuel,Thermador,luxury,36,40,26,4,White,"['Steam Clean', 'Air Fry', 'WiFi', 'Smart enabled', 'Self Clean', 'Convection', 'Griddle']",12840,3.8
21098,RNG-43346,range,dual fuel,Wolf,luxury,36,39,31,6,Black Stainless,"['WiFi', 'Convection', 'Smart enabled', 'Self Clean']",16110,4.3
21099,RNG-53491,range,gas,Wolf,luxury,48,35,28,4,White,"['Self Clean', 'Air Fry', 'Smart enabled', 'Convection', 'WiFi']",9960,3.6
21100,RNG-84862,range,gas,LG,mainstream,30,35,29,4,Stainless Steel,"['Convection', 'Self Clean', 'Steam Clean', 'Smart enabled']",2480,4.4
21101,RNG-83596,range,gas,LG,mainstream,30,36,27,6,Black Stainless,"['Griddle', 'Smart enabled', 'Steam Clean', 'Air Fry']",2700,4.2
21102,RNG-80126,range,induction,Fisher & Paykel,luxury,48,37,25,4,Stainless Steel,"['Self Clean', 'Smart enabled', 'Griddle', 'WiFi', 'Steam Clean', 'Convection', 'Air Fry']",14160,3.7
21103,RNG-56515,range,dual fuel,Wolf,luxury,36,42,28,5,Stainless Steel,"['WiFi', 'Smart enabled', 'Griddle', 'Steam Clean', 'Convection']",13550,4.1
21104,RNG-87027,range,induction,Fisher & Paykel,luxury,36,36,29,5,White,"['Smart enabled', 'Griddle', 'Convection', 'Steam Clean', 'Self Clean']",9250,4.1
21105,RNG-77129,range,electric,Samsung,mainstream,24,36,25,4,Stainless Steel,"['Convection', 'Griddle']",1360,4.0
21106,RNG-21460,range,gas,Samsung,mainstream,24,36,25,4,Black Stainless,"['Air Fry', 'Smart enabled', 'Self Clean', 'Griddle']",1740,3.8
21107,RNG-39154,range,induction,Cafe,premium,36,35,29,5,White,"['Air Fry', 'WiFi', 'Smart enabled', 'Steam Clean']",5760,4.1
21108,RNG-00601,range,gas,Samsung,mainstream,30,36,28,6,Black Stainless,"['Air Fry', 'Smart enabled', 'Griddle']",2370,4.3
21109,RNG-61244,range,dual fuel,Thermador,luxury,36,36,27,6,Black Stainless,"['Air Fry', 'Griddle', 'WiFi', 'Self Clean', 'Convection']",14880,4.6
21110,RNG-37138,range,dual fuel,Wolf,luxury,36,38,25,4,Stainless Steel,"['Air Fry', 'Steam Clean', 'Smart enabled', 'Self Clean', 'Convection']",11360,4.1
21111,RNG-63784,range,induction,Bosch,premium,36,39,31,4,Black,"['Griddle', 'Smart enabled', 'Air Fry', 'Steam Clean']",6630,4.4
21112,RNG-81287,range,dual fuel,Monogram,luxury,60,36,30,4,Stainless Steel,"['Griddle', 'Convection', 'Steam Clean', 'Self Clean']",29440,4.5
21113,RNG-41602,range,electric,GE,mainstream,30,39,27,4,Black Stainless,"['WiFi', 'Smart enabled', 'Air Fry']",1800,4.2
21114,RNG-65815,range,electric,GE,mainstream,30,36,28,6,Black Stainless,"['Convection', 'Smart enabled']",1750,4.4
21115,RNG-61950,range,induction,Cafe,premium,36,36,28,5,Stainless Steel,"['Steam Clean', 'Self Clean']",5630,4.3
21116,RNG-64155,range,dual fuel,Cafe,premium,36,36,27,4,White,"['Griddle', 'Convection', 'Air Fry', 'Self Clean']",6970,4.0
21117,RNG-63920,range,gas,Whirlpool,budget,30,37,30,4,Black Stainless,['Steam Clean'],1660,4.4
21118,RNG-26392,range,gas,Samsung,mainstream,36,40,29,4,White,"['Steam Clean', 'Smart enabled', 'WiFi', 'Air Fry']",3100,4.8
21119,RNG-26332,range,dual fuel,Cafe,premium,30,44,31,6,Stainless Steel,"['Griddle', 'Air Fry', 'Self Clean', 'Steam Clean']",7270,4.4
21120,RNG-27947,range,induction,Samsung,mainstream,36,38,25,4,Stainless Steel,"['Steam Clean', 'Convection', 'Griddle']",4030,4.1
21121,RNG-91784,range,gas,GE,mainstream,30,36,30,4,White,"['Self Clean', 'Smart enabled', 'Steam Clean', 'WiFi']",2310,4.2
21122,RNG-10758,range,electric,Frigidaire,budget,30,44,31,6,White,"['Self Clean', 'Smart enabled']",1920,4.3
21123,RNG-42677,range,electric,Whirlpool,budget,30,42,25,5,Black Stainless,"['Steam Clean', 'Griddle']",1410,4.0
21124,RNG-03297,range,dual fuel,Monogram,luxury,48,44,29,5,Black,"['Steam Clean', 'WiFi', 'Smart enabled', 'Griddle', 'Self Clean', 'Air Fry']",20390,4.1
21125,RNG-90781,range,induction,Fisher & Paykel,luxury,36,42,28,5,Black,"['Self Clean', 'Smart enabled', 'Convection', 'Air Fry', 'Griddle']",9770,3.9
21126,RNG-94949,range,induction,Fisher & Paykel,luxury,48,36,26,6,Black Stainless,"['WiFi', 'Air Fry', 'Self Clean', 'Steam Clean']",15320,4.3
21127,RNG-99780,range,electric,GE,mainstream,30,36,25,5,Black Stainless,"['Griddle', 'Steam Clean']",1590,4.0
21128,RNG-12861,range,gas,Samsung,mainstream,30,37,31,4,Black Stainless,"['WiFi', 'Self Clean', 'Air Fry']",2410,3.9
21129,RNG-01795,range,electric,Frigidaire,budget,30,36,30,6,Stainless Steel,"['Convection', 'Steam Clean', 'Self Clean']",1660,4.4
21130,RNG-30787,range,gas,Samsung,mainstream,30,35,28,6,Black Stainless,"['Air Fry', 'Griddle']",2480,4.5
21131,RNG-39957,range,induction,Cafe,premium,30,37,29,5,Black,"['WiFi', 'Air Fry', 'Convection', 'Griddle']",4780,4.2
21132,RNG-48623,range,electric,Whirlpool,budget,24,35,30,5,White,['Self Clean'],1200,4.0
21133,RNG-94595,range,induction,Cafe,premium,36,40,31,4,Black Stainless,"['Griddle', 'WiFi', 'Smart enabled', 'Steam Clean']",6110,4.3
21134,RNG-30368,range,induction,Bosch,premium,30,39,28,5,White,"['Air Fry', 'Griddle', 'Convection']",4820,4.4
21135,RNG-62739,range,electric,Whirlpool,budget,30,37,28,5,Black Stainless,"['Steam Clean', 'Self Clean']",1440,4.1
21136,RNG-33273,range,dual fuel,KitchenAid,premium,30,37,31,4,Stainless Steel,"['Steam Clean', 'Air Fry', 'Smart enabled', 'Convection']",5580,4.7
21137,RNG-57711,range,dual fuel,Wolf,luxury,36,36,29,5,Black Stainless,"['Convection', 'Air Fry', 'WiFi', 'Steam Clean', 'Griddle']",13700,4.1
21138,RNG-83634,range,electric,Frigidaire,budget,30,35,30,5,Black,"['Griddle', 'Air Fry']",1440,4.2
21139,RNG-94217,range,electric,Bosch,premium,36,36,29,5,Stainless Steel,"['Air Fry', 'Steam Clean', 'WiFi']",3140,4.1
21140,RNG-52500,range,induction,GE,mainstream,36,38,27,6,White,"['Griddle', 'Air Fry']",4670,4.2
21141,RNG-18925,range,gas,Frigidaire,budget,30,39,25,5,Black,"['WiFi', 'Griddle']",1720,4.0
21142,RNG-82075,range,gas,Frigidaire,budget,30,39,30,4,Black Stainless,"['Air Fry', 'WiFi']",2000,4.4
21143,RNG-93313,range,electric,LG,mainstream,30,37,30,5,White,"['Self Clean', 'Air Fry']",1670,4.6
21144,RNG-38305,range,dual fuel,Thermador,luxury,30,37,27,5,White,"['Smart enabled', 'WiFi', 'Steam Clean', 'Griddle', 'Self Clean', 'Convection', 'Air Fry']",9080,3.9
21145,RNG-26045,range,dual fuel,Cafe,premium,36,36,31,5,Stainless Steel,"['Convection', 'Self Clean']",8160,4.2
21146,RNG-21466,range,dual fuel,Monogram,luxury,36,35,27,6,Stainless Steel,"['Air Fry', 'Steam Clean', 'Griddle', 'Convection', 'Smart enabled', 'Self Clean', 'WiFi']",14270,4.2
21147,RNG-74882,range,dual fuel,Wolf,luxury,36,36,29,6,Black,"['Air Fry', 'WiFi', 'Griddle', 'Steam Clean', 'Convection', 'Self Clean']",13380,4.2
21148,RNG-75343,range,dual fuel,Cafe,premium,30,36,31,4,Black Stainless,"['Smart enabled', 'Griddle']",5470,4.4
21149,RNG-70020,range,electric,Bosch,premium,30,36,29,4,White,"['Air Fry', 'Convection', 'Steam Clean', 'Self Clean']",2280,4.5
21150,RNG-59917,range,dual fuel,Cafe,premium,48,38,26,4,Black Stainless,"['Griddle', 'Air Fry', 'WiFi']",10160,4.3
21151,RNG-19167,range,induction,Cafe,premium,36,38,31,4,Black Stainless,"['WiFi', 'Smart enabled', 'Self Clean', 'Air Fry']",6580,4.3
21152,RNG-80513,range,electric,Whirlpool,budget,30,36,29,6,Black,['Smart enabled'],1590,4.6
21153,RNG-69609,range,gas,KitchenAid,premium,30,37,25,4,Black,"['Smart enabled', 'Griddle', 'Steam Clean', 'Air Fry']",2600,4.1
21154,RNG-55329,range,gas,Whirlpool,budget,30,36,29,6,White,['Griddle'],1770,3.8
21155,RNG-28172,range,dual fuel,Cafe,premium,36,37,30,5,Black Stainless,"['Steam Clean', 'WiFi']",8110,4.4
21156,RNG-15509,range,gas,KitchenAid,premium,30,37,29,6,Stainless Steel,"['Air Fry', 'Smart enabled', 'Convection', 'Self Clean', 'Steam Clean']",3920,4.1
21157,RNG-96718,range,dual fuel,Thermador,luxury,30,46,26,5,Black,"['Convection', 'Smart enabled', 'Griddle', 'Steam Clean']",9420,4.5
21158,RNG-29105,range,electric,LG,mainstream,30,37,30,6,Black,"['Steam Clean', 'Air Fry', 'Smart enabled', 'WiFi']",2380,4.1
21159,RNG-94018,range,induction,Cafe,premium,30,36,30,4,White,"['Convection', 'Griddle', 'Air Fry', 'Smart enabled']",4920,4.3
21160,RNG-32467,range,electric,Bosch,premium,36,35,26,6,Stainless Steel,"['WiFi', 'Air Fry', 'Griddle']",3130,4.0
21161,RNG-44012,range,induction,GE,mainstream,36,35,31,5,Black Stainless,"['WiFi', 'Convection', 'Smart enabled', 'Self Clean']",4690,4.1
21162,RNG-47393,range,dual fuel,KitchenAid,premium,30,37,29,6,Black Stainless,"['Griddle', 'Convection', 'Self Clean']",6130,4.1
21163,RNG-88807,range,gas,Wolf,luxury,36,39,29,5,Black,"['Smart enabled', 'Convection', 'Air Fry', 'Griddle', 'Steam Clean']",6470,4.3
21164,RNG-46944,range,electric,Samsung,mainstream,30,44,25,4,Black Stainless,"['Steam Clean', 'WiFi', 'Convection']",1810,4.2
21165,RNG-80844,range,induction,Miele,luxury,48,36,28,6,Black Stainless,"['Griddle', 'Steam Clean', 'Air Fry', 'Self Clean', 'WiFi', 'Convection', 'Smart enabled']",15110,4.1
21166,RNG-84175,range,dual fuel,Wolf,luxury,48,35,27,6,Black,"['Air Fry', 'WiFi', 'Griddle', 'Steam Clean', 'Self Clean']",19130,3.8
21167,RNG-57403,range,gas,Frigidaire,budget,30,46,25,6,Black,"['Convection', 'Self Clean']",2170,4.0
21168,RNG-52627,range,induction,Cafe,premium,30,37,27,4,Stainless Steel,"['Griddle', 'Smart enabled']",3800,4.9
21169,RNG-77552,range,gas,GE,mainstream,30,38,29,5,White,"['Steam Clean', 'Self Clean', 'Convection']",2430,4.4
21170,RNG-28208,range,induction,Bosch,premium,36,37,30,5,Black,"['Smart enabled', 'Steam Clean']",6660,4.0
21171,RNG-13187,range,electric,Whirlpool,budget,30,38,25,4,Stainless Steel,"['Air Fry', 'Self Clean', 'WiFi']",1590,4.2
21172,RNG-77076,range,induction,Bosch,premium,30,40,28,5,White,"['Steam Clean', 'Self Clean', 'Air Fry', 'Convection']",4480,4.4
21173,RNG-03307,range,induction,GE,mainstream,36,40,29,6,Black,"['Steam Clean', 'Convection']",4370,4.3
21174,RNG-82376,range,gas,Samsung,mainstream,30,37,25,4,Black Stainless,"['Griddle', 'Air Fry', 'Convection', 'Steam Clean']",2050,4.4
21175,RNG-49048,range,electric,Frigidaire,budget,24,36,29,6,Stainless Steel,"['Convection', 'Griddle', 'Air Fry']",1680,4.0
21176,RNG-64917,range,dual fuel,KitchenAid,premium,36,37,29,4,Stainless Steel,"['Steam Clean', 'Smart enabled']",7000,4.0
21177,RNG-48319,range,electric,GE,mainstream,24,38,26,6,Black,"['WiFi', 'Self Clean']",1450,4.2
21178,RNG-20149,range,induction,GE,mainstream,30,39,28,4,Stainless Steel,"['Griddle', 'Smart enabled', 'Steam Clean']",3120,4.2
21179,RNG-79287,range,induction,Samsung,mainstream,30,39,25,5,Black,"['Air Fry', 'Griddle', 'Self Clean']",3380,4.4
21180,RNG-06302,range,induction,Samsung,mainstream,36,36,28,5,Black Stainless,"['Self Clean', 'Griddle', 'Steam Clean']",3750,4.4
21181,RNG-22277,range,dual fuel,KitchenAid,premium,48,37,30,5,Black Stainless,"['Air Fry', 'Smart enabled', 'Griddle']",13280,4.0
21182,RNG-95731,range,induction,Fisher & Paykel,luxury,48,38,26,6,Stainless Steel,"['Self Clean', 'Steam Clean', 'Convection', 'Smart enabled', 'Griddle', 'WiFi', 'Air Fry']",16680,4.3
21183,RNG-03031,range,induction,GE,mainstream,30,39,27,5,Black,"['Convection', 'Steam Clean', 'Smart enabled', 'Air Fry']",3200,4.6
21184,RNG-30856,range,gas,Whirlpool,budget,30,36,31,6,Black Stainless,['Steam Clean'],1950,4.3
21185,RNG-14814,range,electric,Frigidaire,budget,30,36,31,6,Black,['Air Fry'],1480,4.1
21186,RNG-03984,range,gas,GE,mainstream,36,36,28,4,Stainless Steel,"['Steam Clean', 'Griddle', 'Self Clean']",3000,4.0
21187,RNG-36858,range,electric,GE,mainstream,30,42,31,6,Black,"['Steam Clean', 'Self Clean']",2110,4.2
21188,RNG-70366,range,electric,LG,mainstream,30,36,30,6,Stainless Steel,"['Steam Clean', 'Air Fry', 'Smart enabled']",2210,4.3
21189,RNG-39702,range,induction,Samsung,mainstream,24,37,28,4,White,"['Griddle', 'Convection']",2360,4.3
21190,RNG-26870,range,electric,GE,mainstream,30,40,28,4,Black,"['Convection', 'Air Fry', 'Griddle', 'WiFi']",1810,4.2
21191,RNG-40429,range,gas,LG,mainstream,30,42,31,5,Black,"['WiFi', 'Convection', 'Self Clean']",2480,4.2
21192,RNG-37835,range,induction,Samsung,mainstream,30,39,31,6,White,"['WiFi', 'Steam Clean']",4060,4.2
21193,RNG-87257,range,induction,Bosch,premium,36,39,27,4,Stainless Steel,"['Griddle', 'Smart enabled', 'WiFi']",5850,4.3
21194,RNG-36378,range,dual fuel,KitchenAid,premium,36,36,30,5,Stainless Steel,"['WiFi', 'Self Clean', 'Air Fry', 'Steam Clean', 'Griddle']",8990,4.3
21195,RNG-08044,range,gas,LG,mainstream,24,35,28,5,Black Stainless,"['Self Clean', 'WiFi', 'Smart enabled', 'Steam Clean']",2310,4.3
21196,RNG-45166,range,gas,Wolf,luxury,48,39,29,6,Black Stainless,"['Self Clean', 'Griddle', 'WiFi', 'Smart enabled', 'Convection', 'Steam Clean']",11600,4.1
21197,RNG-03406,range,induction,GE,mainstream,30,35,27,6,Stainless Steel,"['Steam Clean', 'Convection', 'Griddle', 'Self Clean']",3590,4.2
21198,RNG-82316,range,induction,Bosch,premium,36,36,26,5,Stainless Steel,"['Self Clean', 'Smart enabled', 'Griddle', 'WiFi', 'Steam Clean']",6280,4.5
21199,RNG-24616,range,dual fuel,Thermador,luxury,36,46,25,4,Black Stainless,"['Griddle', 'WiFi', 'Steam Clean', 'Air Fry']",11920,4.3
21200,RNG-41249,range,gas,Whirlpool,budget,30,38,31,4,Black,['Steam Clean'],1850,4.6
21201,RNG-93775,range,gas,Whirlpool,budget,30,35,27,4,Black Stainless,"['Griddle', 'Steam Clean']",1610,4.2
21202,RNG-00850,range,induction,GE,mainstream,30,36,28,4,White,"['Griddle', 'Air Fry', 'Smart enabled', 'Self Clean']",3350,4.2
21203,RNG-37521,range,dual fuel,Cafe,premium,30,35,27,6,Black,"['Steam Clean', 'Smart enabled']",5950,3.9
21204,RNG-01302,range,induction,Bosch,premium,36,44,30,6,Black Stainless,"['Air Fry', 'Steam Clean', 'Convection', 'Smart enabled', 'WiFi']",7660,4.4
21205,RNG-27072,range,gas,Samsung,mainstream,30,38,25,4,Stainless Steel,"['WiFi', 'Smart enabled', 'Self Clean', 'Griddle']",2170,4.3
21206,RNG-91415,range,induction,Miele,luxury,30,42,26,4,White,"['Smart enabled', 'Steam Clean', 'Convection', 'Griddle', 'Self Clean', 'Air Fry', 'WiFi']",6730,3.6
21207,RNG-37674,range,dual fuel,Monogram,luxury,36,42,29,4,Black Stainless,"['Steam Clean', 'Smart enabled', 'WiFi', 'Griddle', 'Convection']",12680,3.8
21208,RNG-15669,range,dual fuel,Cafe,premium,36,36,26,4,Black Stainless,"['Steam Clean', 'Smart enabled']",6840,3.9
21209,RNG-75946,range,induction,Miele,luxury,30,38,25,6,White,"['Griddle', 'Self Clean', 'Steam Clean', 'Convection', 'Smart enabled']",7100,4.0
21210,RNG-23582,range,gas,KitchenAid,premium,36,36,28,5,Stainless Steel,"['Self Clean', 'Convection', 'Steam Clean', 'WiFi']",4230,4.3
21211,RNG-13309,range,gas,Wolf,luxury,36,38,31,5,Black Stainless,"['Convection', 'Steam Clean', 'Smart enabled', 'WiFi', 'Griddle']",7230,4.2
21212,RNG-01866,range,gas,Frigidaire,budget,30,40,28,4,Stainless Steel,['Convection'],1840,4.2
21213,RNG-56088,range,electric,LG,mainstream,24,35,29,4,White,"['Self Clean', 'Steam Clean', 'Smart enabled', 'WiFi']",1750,4.2
21214,RNG-34023,range,gas,GE,mainstream,30,36,31,4,White,"['Smart enabled', 'Steam Clean']",2280,4.1
21215,RNG-66542,range,dual fuel,Monogram,luxury,60,37,25,5,Black Stainless,"['Smart enabled', 'Griddle', 'WiFi', 'Air Fry']",26200,4.0
21216,RNG-85640,range,electric,Frigidaire,budget,24,36,27,4,Black Stainless,"['WiFi', 'Griddle', 'Air Fry']",1340,4.0
21217,RNG-88811,range,electric,Frigidaire,budget,30,36,27,5,White,"['Steam Clean', 'Griddle']",1450,4.3
21218,RNG-97713,range,dual fuel,Monogram,luxury,36,36,25,4,White,"['Convection', 'Air Fry', 'WiFi', 'Smart enabled', 'Self Clean', 'Steam Clean', 'Griddle']",10880,4.0
21219,RNG-46167,range,induction,GE,mainstream,36,40,28,5,Black Stainless,"['Steam Clean', 'WiFi']",4510,4.2
21220,RNG-94695,range,dual fuel,Cafe,premium,36,38,31,5,Black,"['Air Fry', 'Convection', 'Griddle', 'Smart enabled', 'WiFi']",9700,4.2
21221,RNG-14540,range,gas,Wolf,luxury,36,35,25,6,Black Stainless,"['Air Fry', 'Steam Clean', 'WiFi', 'Smart enabled', 'Self Clean', 'Griddle', 'Convection']",6700,4.3
21222,RNG-76110,range,dual fuel,Cafe,premium,36,40,30,5,Black Stainless,"['WiFi', 'Steam Clean', 'Griddle']",9390,4.2
21223,RNG-26517,range,induction,Samsung,mainstream,24,39,31,4,Stainless Steel,"['Steam Clean', 'Self Clean', 'Smart enabled', 'Air Fry']",3160,4.2
21224,RNG-94769,range,induction,GE,mainstream,36,38,26,5,Stainless Steel,"['Steam Clean', 'Self Clean', 'Smart enabled']",3700,3.4
21225,RNG-84562,range,gas,Wolf,luxury,48,36,25,6,Black Stainless,"['Smart enabled', 'Self Clean', 'WiFi', 'Griddle', 'Convection']",10870,4.3
21226,RNG-19632,range,gas,LG,mainstream,30,36,29,4,Stainless Steel,"['Steam Clean', 'WiFi', 'Air Fry']",2280,4.2
21227,RNG-56397,range,gas,KitchenAid,premium,48,36,29,4,Stainless Steel,"['Air Fry', 'Griddle', 'Steam Clean', 'Self Clean', 'Convection']",5730,4.4
21228,RNG-06043,range,dual fuel,KitchenAid,premium,30,39,25,4,Black Stainless,"['Self Clean', 'Convection', 'WiFi', 'Smart enabled']",5800,4.4
21229,RNG-41833,range,electric,GE,mainstream,36,38,31,4,Black Stainless,"['Air Fry', 'Self Clean', 'Smart enabled', 'WiFi']",2770,4.4
21230,RNG-30469,range,induction,Miele,luxury,60,38,30,4,White,"['WiFi', 'Convection', 'Steam Clean', 'Smart enabled', 'Griddle']",21090,4.6
21231,RNG-61379,range,induction,Samsung,mainstream,24,40,29,4,Black Stainless,"['Convection', 'WiFi', 'Griddle', 'Air Fry']",3200,4.2
21232,RNG-37372,range,induction,Cafe,premium,30,39,29,6,Stainless Steel,"['Air Fry', 'Steam Clean']",4770,4.2
21233,RNG-27114,range,dual fuel,Cafe,premium,36,35,25,4,White,"['WiFi', 'Convection', 'Steam Clean']",6560,4.0
21234,RNG-80271,range,dual fuel,Cafe,premium,36,36,27,5,Stainless Steel,"['WiFi', 'Air Fry', 'Griddle', 'Convection']",7150,4.2
21235,RNG-94772,range,electric,Whirlpool,budget,30,37,30,5,Black,"['Self Clean', 'Steam Clean', 'Smart enabled']",1680,4.2
21236,RNG-01285,range,dual fuel,KitchenAid,premium,36,37,26,5,White,"['Air Fry', 'WiFi', 'Smart enabled', 'Steam Clean']",7310,3.2
21237,RNG-68680,range,gas,Samsung,mainstream,30,40,25,5,Black Stainless,"['Steam Clean', 'Smart enabled']",1930,4.4
21238,RNG-43910,range,induction,Bosch,premium,30,36,29,5,Black,"['Convection', 'Self Clean', 'Smart enabled', 'Steam Clean']",5080,4.3
21239,RNG-75903,range,induction,Miele,luxury,60,39,30,4,Black,"['Air Fry', 'WiFi', 'Self Clean', 'Convection', 'Smart enabled', 'Steam Clean', 'Griddle']",20830,4.0
21240,RNG-18188,range,gas,GE,mainstream,30,37,31,5,Black,"['Griddle', 'WiFi', 'Convection']",2660,3.7
21241,RNG-07592,range,dual fuel,Wolf,luxury,36,40,26,6,Stainless Steel,"['Steam Clean', 'Smart enabled', 'Convection', 'Self Clean', 'Griddle', 'WiFi', 'Air Fry']",15430,4.6
